"id","dtUTC","lon","lat"
"036f01",2018-11-01 17:34:00,150.220750074339,-36.2528116908537
"036f01",2018-11-01 17:39:00,150.216446894887,-36.2554284216184
"036f01",2018-11-01 17:44:00,150.211384598793,-36.257822169309
"036f01",2018-11-01 17:49:00,150.206749087146,-36.260761652909
"036f01",2018-11-01 17:54:00,150.201498845924,-36.2641439400848
"036f01",2018-11-01 17:59:00,150.19657000644,-36.2677935474206
"036f01",2018-11-01 18:04:00,150.192213006285,-36.2714447587111
"036f01",2018-11-01 18:09:00,150.188896670112,-36.2747972212159
"036f01",2018-11-01 18:14:00,150.186149979649,-36.2783939601596
"036f01",2018-11-01 18:19:00,150.184359489477,-36.2812313098206
"036f01",2018-11-01 18:24:00,150.180410595156,-36.2837369203996
"036f01",2018-11-01 18:29:00,150.179100766542,-36.2867376282617
"036f01",2018-11-01 18:34:00,150.178909951532,-36.2895866307763
"036f01",2018-11-01 18:39:00,150.176222850524,-36.2927106708307
"036f01",2018-11-01 18:44:00,150.17183074326,-36.2969466024622
"036f01",2018-11-01 18:49:00,150.16727136896,-36.3012095679441
"036f01",2018-11-01 18:54:00,150.162710985148,-36.3054724177382
"036f01",2018-11-01 18:59:00,150.158150125334,-36.3097350848988
"036f01",2018-11-01 19:04:00,150.15359751223,-36.314002786958
"036f01",2018-11-01 19:09:00,150.150459417834,-36.3177953167822
"036f01",2018-11-01 19:14:00,150.149316652559,-36.3202841044999
"036f01",2018-11-01 19:19:00,150.148090225937,-36.3220064251935
"036f01",2018-11-01 19:24:00,150.146320173014,-36.3244003989943
"036f01",2018-11-01 19:29:00,150.142406842689,-36.326441515882
"036f01",2018-11-01 19:34:00,150.138970909558,-36.3274560711509
"036f01",2018-11-01 19:39:00,150.135564291231,-36.3284589658463
"036f01",2018-11-01 19:44:00,150.133875402593,-36.3311078847185
"036f01",2018-11-01 19:49:00,150.134273610766,-36.335074562298
"036f01",2018-11-01 19:54:00,150.134171916587,-36.3363287440526
"036f01",2018-11-01 19:59:00,150.133713391847,-36.3393773771029
"036f01",2018-11-01 20:04:00,150.133153442506,-36.3437208198633
"036f01",2018-11-01 20:09:00,150.130702916291,-36.3469733274842
"036f01",2018-11-01 20:14:00,150.129025483834,-36.3505606192848
"036f01",2018-11-01 20:19:00,150.125826539425,-36.3529630531241
"036f01",2018-11-01 20:24:00,150.121779366558,-36.3543176211022
"036f01",2018-11-01 20:29:00,150.119330343629,-36.3552886090097
"036f01",2018-11-01 20:34:00,150.117935514839,-36.3575197624051
"036f01",2018-11-01 20:39:00,150.116737716215,-36.3595988475242
"036f01",2018-11-01 20:44:00,150.114868040504,-36.3624490289003
"036f01",2018-11-01 20:49:00,150.113321335014,-36.3643641047122
"036f01",2018-11-01 20:54:00,150.112039912624,-36.3675592991366
"036f01",2018-11-01 20:59:00,150.110929003053,-36.3711615062466
"036f01",2018-11-01 21:04:00,150.109422073914,-36.3735537959659
"036f01",2018-11-01 21:09:00,150.109546477725,-36.3755837811631
"036f01",2018-11-01 21:14:00,150.109086423077,-36.3766057823635
"036f01",2018-11-01 21:19:00,150.109282280817,-36.3775998980782
"036f01",2018-11-01 21:24:00,150.108486546573,-36.3789721505937
"036f01",2018-11-01 21:29:00,150.105258944954,-36.3803763798174
"036f01",2018-11-01 21:34:00,150.103474294282,-36.3798972992711
"036f01",2018-11-01 21:39:00,150.10100580849,-36.3790248067151
