"id","dtUTC","lon","lat"
"035f02",2018-11-02 18:13:00,150.22334909136,-36.2515505459333
"035f02",2018-11-02 18:18:00,150.219237327486,-36.2514839480187
"035f02",2018-11-02 18:23:00,150.215153674508,-36.2522718889611
"035f02",2018-11-02 18:28:00,150.209925299311,-36.2536802133258
"035f02",2018-11-02 18:33:00,150.204676379547,-36.254559408501
"035f02",2018-11-02 18:38:00,150.200051795409,-36.255551751958
"035f02",2018-11-02 18:43:00,150.196126497001,-36.2552556023447
"035f02",2018-11-02 18:48:00,150.192081860787,-36.2562035916075
"035f02",2018-11-02 18:53:00,150.189893616129,-36.2583528806324
"035f02",2018-11-02 18:58:00,150.187445538202,-36.2598626085041
"035f02",2018-11-02 19:03:00,150.181971799183,-36.2625043456429
"035f02",2018-11-02 19:08:00,150.178350887712,-36.2650209854926
"035f02",2018-11-02 19:13:00,150.173941321471,-36.2666069556105
"035f02",2018-11-02 19:18:00,150.170838099364,-36.2687063322933
"035f02",2018-11-02 19:23:00,150.169145526833,-36.2701625803185
"035f02",2018-11-02 19:28:00,150.168344377838,-36.2708050153537
"035f02",2018-11-02 19:33:00,150.167260517158,-36.2724478217181
"035f02",2018-11-02 19:38:00,150.165562318117,-36.2751674707958
"035f02",2018-11-02 19:43:00,150.164776848628,-36.2776343044668
"035f02",2018-11-02 19:48:00,150.163869695027,-36.2798478341822
"035f02",2018-11-02 19:53:00,150.163224416094,-36.2807635919012
"035f02",2018-11-02 19:58:00,150.161636039198,-36.2819289298082
"035f02",2018-11-02 20:03:00,150.1587446478,-36.2842097190121
"035f02",2018-11-02 20:08:00,150.157359060614,-36.2869132787056
"035f02",2018-11-02 20:13:00,150.157323753323,-36.2884325782469
"035f02",2018-11-02 20:18:00,150.15713304353,-36.2896391779348
"035f02",2018-11-02 20:23:00,150.158303246579,-36.2917455019285
"035f02",2018-11-02 20:28:00,150.1595105251,-36.2943907193151
"035f02",2018-11-02 20:33:00,150.159220923204,-36.297260979764
"035f02",2018-11-02 20:38:00,150.159446900774,-36.2997145056881
"035f02",2018-11-02 20:43:00,150.156825352655,-36.302285670406
"035f02",2018-11-02 20:48:00,150.155561086734,-36.3056617169455
"035f02",2018-11-02 20:53:00,150.153352536284,-36.3085142379679
"035f02",2018-11-02 20:58:00,150.152369741564,-36.3103542393373
"035f02",2018-11-02 21:03:00,150.15178411668,-36.3127547977603
"035f02",2018-11-02 21:08:00,150.149649162962,-36.3133211532439
"035f02",2018-11-02 21:13:00,150.148724618885,-36.3143516024447
"035f02",2018-11-02 21:18:00,150.147818796658,-36.315604342951
"035f02",2018-11-02 21:23:00,150.143565742999,-36.316653993553
"035f02",2018-11-02 21:28:00,150.140550778199,-36.3169526992019
"035f02",2018-11-02 21:33:00,150.139443665404,-36.318423442228
"035f02",2018-11-02 21:38:00,150.139120264337,-36.3184375726412
"035f02",2018-11-02 21:43:00,150.139514999277,-36.3200553397579
"035f02",2018-11-02 21:48:00,150.139001923064,-36.3217263225695
"035f02",2018-11-02 21:53:00,150.139023620772,-36.3231337404055
"035f02",2018-11-02 21:58:00,150.136646479398,-36.3245041120911
"035f02",2018-11-02 22:03:00,150.134241686121,-36.3261373358073
"035f02",2018-11-02 22:08:00,150.134465462344,-36.3274657377857
"035f02",2018-11-02 22:13:00,150.134628081581,-36.329110114241
"035f02",2018-11-02 22:18:00,150.133922259487,-36.3294735076309
"035f02",2018-11-02 22:23:00,150.133303641832,-36.3299720474008
"035f02",2018-11-02 22:28:00,150.132567452092,-36.3300174501719
"035f02",2018-11-02 22:33:00,150.131583973526,-36.3305003640061
"035f02",2018-11-02 22:38:00,150.129984534525,-36.3307653273266
"035f02",2018-11-02 22:43:00,150.12721021294,-36.3322467755754
"035f02",2018-11-02 22:48:00,150.124686925857,-36.3336603268617
"035f02",2018-11-02 22:53:00,150.121788670461,-36.3353267109015
"035f02",2018-11-02 22:58:00,150.122289098482,-36.3350274672522
"035f02",2018-11-02 23:03:00,150.1224735378,-36.3346249881977
"035f02",2018-11-02 23:08:00,150.122026660185,-36.3344605583731
"035f02",2018-11-02 23:13:00,150.121620789354,-36.3346851083055
"035f02",2018-11-02 23:18:00,150.121216306253,-36.335040503278
"035f02",2018-11-02 23:23:00,150.120813901155,-36.3353910873118
"035f02",2018-11-02 23:28:00,150.120523966731,-36.3358004210328
"035f02",2018-11-02 23:33:00,150.120136072176,-36.3365183378017
"035f02",2018-11-02 23:38:00,150.120379433214,-36.338402671122
"035f02",2018-11-02 23:43:00,150.120900233063,-36.3414608560715
"035f02",2018-11-02 23:48:00,150.120559597023,-36.3422886706387
"035f02",2018-11-02 23:53:00,150.120550973185,-36.3419457224258
"035f02",2018-11-02 23:58:00,150.120204887953,-36.3425507765095
"035f02",2018-11-03 00:03:00,150.120097258845,-36.3430033192012
"035f02",2018-11-03 00:08:00,150.119738170783,-36.3434854307497
"035f02",2018-11-03 00:13:00,150.119507549523,-36.3440694280557
"035f02",2018-11-03 00:18:00,150.119249224388,-36.3446483094185
"035f02",2018-11-03 00:23:00,150.119047983381,-36.3454360876659
"035f02",2018-11-03 00:28:00,150.118904089512,-36.3462515339559
"035f02",2018-11-03 00:33:00,150.119871599683,-36.3479991516982
"035f02",2018-11-03 00:38:00,150.120663532636,-36.3486885280866
"035f02",2018-11-03 00:43:00,150.12096350306,-36.3498085028545
"035f02",2018-11-03 00:48:00,150.121410235822,-36.3513938712642
"035f02",2018-11-03 00:53:00,150.122958726512,-36.3536992370188
"035f02",2018-11-03 00:58:00,150.123639376238,-36.3552209619743
"035f02",2018-11-03 01:03:00,150.125261705671,-36.35659088028
"035f02",2018-11-03 01:08:00,150.126968726819,-36.3584731176514
"035f02",2018-11-03 01:13:00,150.129038000789,-36.361541927985
"035f02",2018-11-03 01:18:00,150.129444141537,-36.363326496229
"035f02",2018-11-03 01:23:00,150.129560896471,-36.3661297627662
"035f02",2018-11-03 01:28:00,150.129014289663,-36.3665980918285
"035f02",2018-11-03 01:33:00,150.128265168806,-36.3668265468757
"035f02",2018-11-03 01:38:00,150.127488674351,-36.3668253544445
"035f02",2018-11-03 01:43:00,150.126802840894,-36.3667813129602
"035f02",2018-11-03 01:48:00,150.125171802956,-36.3664569597675
"035f02",2018-11-03 01:53:00,150.121413761381,-36.3654623057588
"035f02",2018-11-03 01:58:00,150.12013258841,-36.362440512239
"035f02",2018-11-03 02:03:00,150.118771444473,-36.3595656511989
"035f02",2018-11-03 02:08:00,150.117305503467,-36.3569098292345
"035f02",2018-11-03 02:13:00,150.114696990395,-36.3544283968269
"035f02",2018-11-03 02:18:00,150.112725029072,-36.3511671423071
"035f02",2018-11-03 02:23:00,150.113414408952,-36.3485039958315
"035f02",2018-11-03 02:28:00,150.116287992979,-36.347241132821
"035f02",2018-11-03 02:33:00,150.121221537236,-36.3482439783201
"035f02",2018-11-03 02:38:00,150.125542213871,-36.3494094178905
"035f02",2018-11-03 02:43:00,150.127380745837,-36.3505079367096
"035f02",2018-11-03 02:48:00,150.128110746697,-36.3513265061182
"035f02",2018-11-03 02:53:00,150.129635752611,-36.3519093306122
"035f02",2018-11-03 02:58:00,150.131038212837,-36.3526405158904
"035f02",2018-11-03 03:03:00,150.130985988132,-36.3530004008398
"035f02",2018-11-03 03:08:00,150.131008890202,-36.3521339068194
"035f02",2018-11-03 03:13:00,150.13019876816,-36.3526921179948
"035f02",2018-11-03 03:18:00,150.129946226628,-36.3521099327743
"035f02",2018-11-03 03:23:00,150.132489087006,-36.3508738791351
"035f02",2018-11-03 03:28:00,150.135157214739,-36.3507135506279
"035f02",2018-11-03 03:33:00,150.135323989978,-36.3505212617627
"035f02",2018-11-03 03:38:00,150.136016836329,-36.3528816698136
"035f02",2018-11-03 03:43:00,150.13313019292,-36.3532892714084
