"id","dtUTC","lon","lat"
"034m02",2018-10-30 17:52:00,150.222261132321,-36.2565890861893
"034m02",2018-10-30 17:57:00,150.217429326449,-36.2600909922551
"034m02",2018-10-30 18:02:00,150.212597091135,-36.2635926822757
"034m02",2018-10-30 18:07:00,150.207764426314,-36.2670941561801
"034m02",2018-10-30 18:12:00,150.202931331919,-36.270595413897
"034m02",2018-10-30 18:17:00,150.198097807895,-36.2740964553482
"034m02",2018-10-30 18:22:00,150.193265452423,-36.2775962473918
"034m02",2018-10-30 18:27:00,150.190991398496,-36.2805563348746
"034m02",2018-10-30 18:32:00,150.187373562822,-36.2842855315565
"034m02",2018-10-30 18:37:00,150.18665745893,-36.28675270188
"034m02",2018-10-30 18:42:00,150.184444212956,-36.2900474162158
"034m02",2018-10-30 18:47:00,150.180640716957,-36.2946825747497
"034m02",2018-10-30 18:52:00,150.176836759961,-36.2993175891663
"034m02",2018-10-30 18:57:00,150.173032341836,-36.3039524594081
"034m02",2018-10-30 19:02:00,150.169227462454,-36.308587185408
"034m02",2018-10-30 19:07:00,150.165422121684,-36.3132217671081
"034m02",2018-10-30 19:12:00,150.161616319392,-36.317856204451
"034m02",2018-10-30 19:17:00,150.157810055451,-36.3224904973693
"034m02",2018-10-30 19:22:00,150.154289846418,-36.3269627046314
"034m02",2018-10-30 19:27:00,150.152909975723,-36.3304914601541
"034m02",2018-10-30 19:32:00,150.151699604157,-36.3327052711689
"034m02",2018-10-30 19:37:00,150.151451487471,-36.3347951502409
"034m02",2018-10-30 19:42:00,150.150651658289,-36.3359798923106
"034m02",2018-10-30 19:47:00,150.150445840481,-36.3373930328792
"034m02",2018-10-30 19:52:00,150.149855963548,-36.3386084070315
"034m02",2018-10-30 19:57:00,150.148743038966,-36.3399564136011
"034m02",2018-10-30 20:02:00,150.147206555314,-36.3429861446939
"034m02",2018-10-30 20:07:00,150.14559364128,-36.3452375927552
"034m02",2018-10-30 20:12:00,150.145324500809,-36.3465968193627
"034m02",2018-10-30 20:17:00,150.145863024288,-36.347912228361
"034m02",2018-10-30 20:22:00,150.146782582219,-36.349049333062
"034m02",2018-10-30 20:27:00,150.147457285392,-36.3513537498703
"034m02",2018-10-30 20:32:00,150.147967438554,-36.3534809342876
"034m02",2018-10-30 20:37:00,150.145838817816,-36.3562305935602
"034m02",2018-10-30 20:42:00,150.143643526604,-36.3587119993463
"034m02",2018-10-30 20:47:00,150.142956761638,-36.3605306612739
"034m02",2018-10-30 20:52:00,150.142509246753,-36.3614928149412
"034m02",2018-10-30 20:57:00,150.142307708235,-36.3621685757835
"034m02",2018-10-30 21:02:00,150.14269438132,-36.3632452359878
"034m02",2018-10-30 21:07:00,150.143206725175,-36.3642515823889
"034m02",2018-10-30 21:12:00,150.143811574227,-36.3652780877025
"034m02",2018-10-30 21:17:00,150.142925402991,-36.3665776168763
"034m02",2018-10-30 21:22:00,150.139610169273,-36.3680220138877
"034m02",2018-10-30 21:27:00,150.136540340564,-36.3691627408291
"034m02",2018-10-30 21:32:00,150.133502313037,-36.3697512560083
"034m02",2018-10-30 21:37:00,150.130189303926,-36.3705742594418
"034m02",2018-10-30 21:42:00,150.128658506003,-36.3710974849098
"034m02",2018-10-30 21:47:00,150.129971013682,-36.3706837115218
"034m02",2018-10-30 21:52:00,150.132025183606,-36.3690585252167
"034m02",2018-10-30 21:57:00,150.133296719857,-36.3676830884733
"034m02",2018-10-30 22:02:00,150.133896708696,-36.3676807879816
"034m02",2018-10-30 22:07:00,150.135507753593,-36.3674567381543
"034m02",2018-10-30 22:12:00,150.137730830282,-36.3679693296999
"034m02",2018-10-30 22:17:00,150.140780474274,-36.3685089822986
"034m02",2018-10-30 22:22:00,150.142061612297,-36.367369254387
"034m02",2018-10-30 22:27:00,150.143044662308,-36.3662712795475
"034m02",2018-10-30 22:32:00,150.142633556915,-36.366258763171
"034m02",2018-10-30 22:37:00,150.141906388738,-36.3662987382555
"034m02",2018-10-30 22:42:00,150.142794927715,-36.3685070738585
"034m02",2018-10-30 22:47:00,150.142784239543,-36.3690314132307
"034m02",2018-10-30 22:52:00,150.143761499139,-36.369901725089
"034m02",2018-10-30 22:57:00,150.143662940112,-36.369099924067
"034m02",2018-10-30 23:02:00,150.142832658462,-36.3690151639829
"034m02",2018-10-30 23:07:00,150.141980329171,-36.3682675136683
"034m02",2018-10-30 23:12:00,150.141476185518,-36.3670961554235
"034m02",2018-10-30 23:17:00,150.141725775311,-36.3667407497881
"034m02",2018-10-30 23:22:00,150.141388147018,-36.3666683696403
"034m02",2018-10-30 23:27:00,150.140890855309,-36.3665932797721
"034m02",2018-10-30 23:32:00,150.140643630244,-36.3664639172663
"034m02",2018-10-30 23:37:00,150.140151662468,-36.3661892350835
"034m02",2018-10-30 23:42:00,150.139560908546,-36.3660293597967
"034m02",2018-10-30 23:47:00,150.139513574131,-36.3657905433556
"034m02",2018-10-30 23:52:00,150.139176600706,-36.3657822265248
"034m02",2018-10-30 23:57:00,150.139924948404,-36.3650370803546
