"id","dtUTC","lon","lat"
"035m03",2018-11-01 18:14:00,150.223580152374,-36.2510953899054
"035m03",2018-11-01 18:19:00,150.223559089342,-36.2513246972109
"035m03",2018-11-01 18:24:00,150.223624285755,-36.2514172970255
"035m03",2018-11-01 18:29:00,150.222907318811,-36.2518276309228
"035m03",2018-11-01 18:34:00,150.218433279258,-36.2524572517132
"035m03",2018-11-01 18:39:00,150.212964263246,-36.2550791324965
"035m03",2018-11-01 18:44:00,150.208096464983,-36.2576278855791
"035m03",2018-11-01 18:49:00,150.203548098462,-36.2612315902498
"035m03",2018-11-01 18:54:00,150.199399064927,-36.2647751763744
"035m03",2018-11-01 18:59:00,150.195491603795,-36.2683825322313
"035m03",2018-11-01 19:04:00,150.192043180357,-36.2714905055446
"035m03",2018-11-01 19:09:00,150.189231308485,-36.2754589493555
"035m03",2018-11-01 19:14:00,150.185820599122,-36.2793868841759
"035m03",2018-11-01 19:19:00,150.182042785781,-36.2829589384002
"035m03",2018-11-01 19:24:00,150.178528926102,-36.2865829753256
"035m03",2018-11-01 19:29:00,150.176812087645,-36.2902073880861
"035m03",2018-11-01 19:34:00,150.175396559078,-36.2932287307835
"035m03",2018-11-01 19:39:00,150.175533263423,-36.2959208475208
"035m03",2018-11-01 19:44:00,150.175695710559,-36.2984867487311
"035m03",2018-11-01 19:49:00,150.174930705474,-36.3010826903297
"035m03",2018-11-01 19:54:00,150.175238977898,-36.3035517049021
"035m03",2018-11-01 19:59:00,150.173418928627,-36.3061719237845
"035m03",2018-11-01 20:04:00,150.173137701477,-36.3085452514282
"035m03",2018-11-01 20:09:00,150.17293240232,-36.311056962152
"035m03",2018-11-01 20:14:00,150.172335485095,-36.3133595359038
"035m03",2018-11-01 20:19:00,150.170078886196,-36.3159893348586
"035m03",2018-11-01 20:24:00,150.167072388502,-36.3186173524062
"035m03",2018-11-01 20:29:00,150.163821409024,-36.320301003406
"035m03",2018-11-01 20:34:00,150.161247337148,-36.3224291444563
"035m03",2018-11-01 20:39:00,150.159535138734,-36.3245499216107
"035m03",2018-11-01 20:44:00,150.15902018058,-36.3266607222827
"035m03",2018-11-01 20:49:00,150.158702270557,-36.3284043829169
"035m03",2018-11-01 20:54:00,150.158016925119,-36.3295471891668
"035m03",2018-11-01 20:59:00,150.157381604682,-36.3311917818199
"035m03",2018-11-01 21:04:00,150.15461934026,-36.3319334876337
"035m03",2018-11-01 21:09:00,150.153340333897,-36.3339266884199
"035m03",2018-11-01 21:14:00,150.151727563472,-36.3366177724622
"035m03",2018-11-01 21:19:00,150.149373364506,-36.3396787561816
"035m03",2018-11-01 21:24:00,150.147895806279,-36.3412969765933
"035m03",2018-11-01 21:29:00,150.146562598485,-36.3428279179016
"035m03",2018-11-01 21:34:00,150.145510897586,-36.3441555104276
"035m03",2018-11-01 21:39:00,150.144104121504,-36.3459401285732
"035m03",2018-11-01 21:44:00,150.142726175722,-36.3474782619734
"035m03",2018-11-01 21:49:00,150.141798407803,-36.3492328154681
"035m03",2018-11-01 21:54:00,150.141307576732,-36.3507857532565
"035m03",2018-11-01 21:59:00,150.140574745598,-36.3535370945984
"035m03",2018-11-01 22:04:00,150.139328370512,-36.3562221576903
"035m03",2018-11-01 22:09:00,150.13945886411,-36.3562558835333
"035m03",2018-11-01 22:14:00,150.137731835723,-36.3564757227341
"035m03",2018-11-01 22:19:00,150.135956653092,-36.3569937650001
"035m03",2018-11-01 22:24:00,150.134829372508,-36.3574568587638
"035m03",2018-11-01 22:29:00,150.133602117019,-36.3585544920243
"035m03",2018-11-01 22:34:00,150.133138853327,-36.3591029911356
"035m03",2018-11-01 22:39:00,150.132775618205,-36.3598053973478
"035m03",2018-11-01 22:44:00,150.132756983295,-36.3604831192615
"035m03",2018-11-01 22:49:00,150.132122765007,-36.3606795277779
"035m03",2018-11-01 22:54:00,150.131523982372,-36.3596642085033
"035m03",2018-11-01 22:59:00,150.131036590007,-36.3585893583438
"035m03",2018-11-01 23:04:00,150.131137941216,-36.3578825861767
"035m03",2018-11-01 23:09:00,150.131999301342,-36.3573483055437
"035m03",2018-11-01 23:14:00,150.132301610142,-36.3560128331367
"035m03",2018-11-01 23:19:00,150.13326603049,-36.3563211794705
"035m03",2018-11-01 23:24:00,150.134244303397,-36.3566847893774
"035m03",2018-11-01 23:29:00,150.134761064595,-36.3569935227586
"035m03",2018-11-01 23:34:00,150.135534908157,-36.3561190628089
"035m03",2018-11-01 23:39:00,150.134971411611,-36.3550796503343
"035m03",2018-11-01 23:44:00,150.134869431308,-36.3533684124602
"035m03",2018-11-01 23:49:00,150.135458372328,-36.3517814455201
"035m03",2018-11-01 23:54:00,150.135164003894,-36.3499120104265
"035m03",2018-11-01 23:59:00,150.135553524947,-36.3497592419903
"035m03",2018-11-02 00:04:00,150.136536146202,-36.3490549482839
"035m03",2018-11-02 00:09:00,150.13796901395,-36.3464839249864
"035m03",2018-11-02 00:14:00,150.139554060925,-36.343653087327
"035m03",2018-11-02 00:19:00,150.141519346698,-36.3408697212633
"035m03",2018-11-02 00:24:00,150.143359916184,-36.3379496905957
"035m03",2018-11-02 00:29:00,150.145217208005,-36.3351851262259
"035m03",2018-11-02 00:34:00,150.147617563755,-36.3332878359775
"035m03",2018-11-02 00:39:00,150.149246897384,-36.3300184174083
"035m03",2018-11-02 00:44:00,150.150872661257,-36.3267416131631
"035m03",2018-11-02 00:49:00,150.152498102307,-36.3234627710043
"035m03",2018-11-02 00:54:00,150.154039951415,-36.3214527154019
"035m03",2018-11-02 00:59:00,150.155152150102,-36.3208464878017
"035m03",2018-11-02 01:04:00,150.156264032282,-36.3202409502518
"035m03",2018-11-02 01:09:00,150.15800107791,-36.3210921378827
"035m03",2018-11-02 01:14:00,150.158908635037,-36.3245212405752
"035m03",2018-11-02 01:19:00,150.156591721926,-36.324725580572
"035m03",2018-11-02 01:24:00,150.155910260383,-36.3237591957564
"035m03",2018-11-02 01:29:00,150.155334687578,-36.3235019142521
"035m03",2018-11-02 01:34:00,150.155042001125,-36.3220840407961
"035m03",2018-11-02 01:39:00,150.155035241704,-36.3211016622224
"035m03",2018-11-02 01:44:00,150.155523560035,-36.3204041427793
