"id","dtUTC","lon","lat"
"034f01",2018-10-29 17:30:00,150.223096306138,-36.2561196292253
"034f01",2018-10-29 17:35:00,150.218572580756,-36.258886476446
"034f01",2018-10-29 17:40:00,150.21426996444,-36.2614975308869
"034f01",2018-10-29 17:45:00,150.210578168458,-36.2639596091666
"034f01",2018-10-29 17:50:00,150.207319968496,-36.2663189751623
"034f01",2018-10-29 17:55:00,150.203713151898,-36.2686221207071
"034f01",2018-10-29 18:00:00,150.199634198231,-36.2708860714502
"034f01",2018-10-29 18:05:00,150.1961902288,-36.2731231143521
"034f01",2018-10-29 18:10:00,150.192786870462,-36.2753787437257
"034f01",2018-10-29 18:15:00,150.18938331819,-36.2776342667904
"034f01",2018-10-29 18:20:00,150.185979571919,-36.2798896835025
"034f01",2018-10-29 18:25:00,150.182575631631,-36.28214499384
"034f01",2018-10-29 18:30:00,150.179171497315,-36.2844001977765
"034f01",2018-10-29 18:35:00,150.175767168953,-36.2866552952899
"034f01",2018-10-29 18:40:00,150.172362295021,-36.2889102961562
"034f01",2018-10-29 18:45:00,150.167993950988,-36.2910048654461
"034f01",2018-10-29 18:50:00,150.165345835986,-36.2932231868542
"034f01",2018-10-29 18:55:00,150.165072639005,-36.2955148097473
"034f01",2018-10-29 19:00:00,150.164615620335,-36.2979322702471
"034f01",2018-10-29 19:05:00,150.163115168689,-36.3012571373133
"034f01",2018-10-29 19:10:00,150.162607754531,-36.3050596739108
"034f01",2018-10-29 19:15:00,150.161018802114,-36.3082526279783
"034f01",2018-10-29 19:20:00,150.158884220816,-36.31181919143
"034f01",2018-10-29 19:25:00,150.158478714867,-36.313703220918
"034f01",2018-10-29 19:30:00,150.158419396687,-36.3156129490974
"034f01",2018-10-29 19:35:00,150.158009810162,-36.3175805292121
"034f01",2018-10-29 19:40:00,150.156743517807,-36.3196465543118
"034f01",2018-10-29 19:45:00,150.155583384205,-36.3207043380856
"034f01",2018-10-29 19:50:00,150.154015700371,-36.3211014533641
"034f01",2018-10-29 19:55:00,150.153174928637,-36.3213632849617
"034f01",2018-10-29 20:00:00,150.152304274419,-36.3225321632231
"034f01",2018-10-29 20:05:00,150.151409912955,-36.3237735135051
"034f01",2018-10-29 20:10:00,150.150836584097,-36.3250803318565
"034f01",2018-10-29 20:15:00,150.149977688445,-36.3260253572518
"034f01",2018-10-29 20:20:00,150.149005844481,-36.324906117591
"034f01",2018-10-29 20:25:00,150.147685487393,-36.3251866633975
"034f01",2018-10-29 20:30:00,150.146709339129,-36.3261359423018
"034f01",2018-10-29 20:35:00,150.146072402544,-36.3269097764313
"034f01",2018-10-29 20:40:00,150.14532687582,-36.3274075841289
"034f01",2018-10-29 20:45:00,150.144609052123,-36.3270340489337
"034f01",2018-10-29 20:50:00,150.145014873095,-36.3278521573637
"034f01",2018-10-29 20:55:00,150.145041511562,-36.3290632311494
"034f01",2018-10-29 21:00:00,150.145080738875,-36.3301042080557
"034f01",2018-10-29 21:05:00,150.143957120211,-36.3308065566792
"034f01",2018-10-29 21:10:00,150.145691963218,-36.3312689816222
"034f01",2018-10-29 21:15:00,150.148065343487,-36.3303536139691
"034f01",2018-10-29 21:20:00,150.150341788558,-36.3293105177036
"034f01",2018-10-29 21:25:00,150.150849968161,-36.3286171998143
"034f01",2018-10-29 21:30:00,150.149071171828,-36.3272906301829
"034f01",2018-10-29 21:35:00,150.14863576908,-36.3280635539956
"034f01",2018-10-29 21:40:00,150.147650532444,-36.3288650592736
"034f01",2018-10-29 21:45:00,150.146960326152,-36.3291284134464
"034f01",2018-10-29 21:50:00,150.145738811775,-36.3275170499112
"034f01",2018-10-29 21:55:00,150.143892409348,-36.3266743177207
"034f01",2018-10-29 22:00:00,150.142969404358,-36.3258108221845
"034f01",2018-10-29 22:05:00,150.142753603076,-36.3246708978707
"034f01",2018-10-29 22:10:00,150.143451043245,-36.3239929671167
"034f01",2018-10-29 22:15:00,150.143723617092,-36.3243835542737
"034f01",2018-10-29 22:20:00,150.144285244408,-36.3229033891944
"034f01",2018-10-29 22:25:00,150.146300985884,-36.3220999162133
"034f01",2018-10-29 22:30:00,150.147381715923,-36.3211347358028
"034f01",2018-10-29 22:35:00,150.148195059986,-36.3220564144293
"034f01",2018-10-29 22:40:00,150.148299158879,-36.3236307772427
"034f01",2018-10-29 22:45:00,150.147942970575,-36.3248602355627
"034f01",2018-10-29 22:50:00,150.146685326723,-36.3258443138948
"034f01",2018-10-29 22:55:00,150.144920109084,-36.3236689993891
"034f01",2018-10-29 23:00:00,150.143381720374,-36.3213454793215
"034f01",2018-10-29 23:05:00,150.143089092684,-36.3187130812608
"034f01",2018-10-29 23:10:00,150.143093659359,-36.3180715201144
"034f01",2018-10-29 23:15:00,150.14250184611,-36.3207261401954
"034f01",2018-10-29 23:20:00,150.141895911525,-36.3219689682245
