"id","dtUTC","lon","lat"
"035m01",2018-10-28 18:11:00,150.223228216325,-36.2516314191582
"035m01",2018-10-28 18:16:00,150.219233371202,-36.2511036184397
"035m01",2018-10-28 18:21:00,150.215777184593,-36.2496370611109
"035m01",2018-10-28 18:26:00,150.211238101561,-36.249185338353
"035m01",2018-10-28 18:31:00,150.207925298117,-36.2484142421315
"035m01",2018-10-28 18:36:00,150.204409472333,-36.247863620251
"035m01",2018-10-28 18:41:00,150.2024340674,-36.2471365261567
"035m01",2018-10-28 18:46:00,150.200981880634,-36.246353926303
"035m01",2018-10-28 18:51:00,150.198860490811,-36.244716258123
"035m01",2018-10-28 18:56:00,150.197547812583,-36.2418027105237
"035m01",2018-10-28 19:01:00,150.196861938285,-36.2389114903026
"035m01",2018-10-28 19:06:00,150.196379173524,-36.2355813437077
"035m01",2018-10-28 19:11:00,150.196602690704,-36.233143564464
"035m01",2018-10-28 19:16:00,150.197604016597,-36.230283757701
"035m01",2018-10-28 19:21:00,150.19720236276,-36.2275325656953
"035m01",2018-10-28 19:26:00,150.196172606062,-36.2253604148441
"035m01",2018-10-28 19:31:00,150.195923343621,-36.2254020354265
"035m01",2018-10-28 19:36:00,150.195955342163,-36.2244875931245
"035m01",2018-10-28 19:41:00,150.196481446502,-36.2232944837185
"035m01",2018-10-28 19:46:00,150.196750694457,-36.2225701320267
"035m01",2018-10-28 19:51:00,150.197242569082,-36.2224407749009
"035m01",2018-10-28 19:56:00,150.197071611901,-36.2221043540951
"035m01",2018-10-28 20:01:00,150.197672848431,-36.2213744327395
"035m01",2018-10-28 20:06:00,150.195868462175,-36.2218007547812
"035m01",2018-10-28 20:11:00,150.195137316287,-36.2214739224483
"035m01",2018-10-28 20:16:00,150.192887699865,-36.2202189728876
"035m01",2018-10-28 20:21:00,150.191076800352,-36.2199419627374
"035m01",2018-10-28 20:26:00,150.189083619954,-36.2196119040426
"035m01",2018-10-28 20:31:00,150.18706186496,-36.2199868996656
"035m01",2018-10-28 20:36:00,150.185672807807,-36.2202525895661
"035m01",2018-10-28 20:41:00,150.184745377945,-36.2198611341735
"035m01",2018-10-28 20:46:00,150.184364498986,-36.21971641911
